,Name,Location,Specialty,Picture
335,"Asha Jamzadeh, MD","['1400 E. Palomar St.', '2929 Health Center Drive']",['Urology'],https://images.ctfassets.net/pxcfulgsd9e2/kNL4XtF8BC4fnMITj79Sb/39584046a5cd137a5bf2acd335d5183b/jamzadeh_asha_88748_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
336,"Andrew Su, MD","['2929 Health Center Drive', '10670 Wexford St.']",['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/6HMBTCPOmSsvL6yBTxxEXa/bf31f11c8322f9599e05690b9b296efd/su_andrew_88929_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
337,"Ajay Yadlapati, MD",['2929 Health Center Drive'],['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/6pdnThHhbWQdWFXAyziMOO/8ffaf3942a863cc35b2e4d6d2f719604/yadlapati_ajay_88764_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
338,"Mary Bechis, MD","['2600 Via De La Valle', '16899 W. Bernardo Drive', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4D0nzugBIzl6DrTOJ3gjLA/dedb2fd5350e5bea68d689e59cdfcf9b/bechis_mary_86483_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
339,"Eric Mair, MD",['2929 Health Center Drive'],['ENT (otolaryngology)'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
340,"David Hatcher, MD",['2929 Health Center Drive'],['Urology'],https://images.ctfassets.net/pxcfulgsd9e2/6Cw5aGcSQjcunZRLIJpMQA/54c35ac15d80da225d30e009acf41699/hatcher_david_86256_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
341,"Michael Santomauro, MD","['2929 Health Center Drive', '10670 Wexford St.']",['Urology'],https://images.ctfassets.net/9m8e8gmi3c4x/1Zj3TuidUumsvliiNtHeIH/6e1372a40f448e8faa31eeba957e94c7/michael_santomauro_profile.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
342,"Ana Maria Crissien Martinez, MD","['2929 Health Center Drive', '10670 Wexford St.']",['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/5cJ2t4jFcuRKvQOevzdkGW/f1ff8f3647ba09a6a1890cbcd519bbed/martinez_maria-crissien_78011_2017.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
343,"Benjamin Saltman, MD",['2929 Health Center Drive'],['ENT (otolaryngology)'],https://images.ctfassets.net/pxcfulgsd9e2/0kWmfQ4AzIRoPpmBUaK01/06d66c76d816c111b80518d4bf572e90/saltman_benjamin_84353_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
344,"Gregory Francisco, MD","['525 Third Ave.', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/1pRABkbxdMrMyJNCPveOt0/4c585c347f8f6a33ef77011a428e0850/francisco_gregory_71331_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
345,"Anuja Vyas, MD","['16899 W. Bernardo Drive', '2929 Health Center Drive']",['Pulmonary disease'],https://images.ctfassets.net/pxcfulgsd9e2/684piACAzXKSzaO4Wg8Fhm/4660ba4fbd898b3438f39dbd620fb8e1/Anuja_Vyas.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
346,"Cynthia Baffi, MD",['2929 Health Center Drive'],['Pulmonary disease'],https://images.ctfassets.net/pxcfulgsd9e2/4wuxUDLbzUWgW2drP9V63B/afb69a26b65892b885cbaa204063616b/Cynthia_Baffi.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
347,"Joshua Steichen, MD","['2929 Health Center Drive', '10670 Wexford St.']",['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
348,"Lisa Anne Gleason, MD","['2600 Via De La Valle', '2929 Health Center Drive']",['Cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/55TybT1gAHJwEYYl5qgPKk/19a29190b07d9daf27b75f33e81a9bf9/Gleason_Lisa-Anne_81775_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
349,"Thuy Anh Le, MD","['2929 Health Center Drive', '10670 Wexford St.']",['Gastroenterology'],https://images.ctfassets.net/pxcfulgsd9e2/DWnBmN3xHpyN1CMjEynnY/b1eb2834ca4c002fe6c43412bb0dcbaa/le_thuy_82642_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
350,"Roland El Ghazal, MD","['1400 E. Palomar St.', '2929 Health Center Drive']",['Pulmonary disease'],https://images.ctfassets.net/pxcfulgsd9e2/13Y9WsP7PAnfD3YUeCSk16/f432aec92ed02c133717d93348e8d24e/Roland_El-ghazal.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
351,"Dena Engel, MD",['2929 Health Center Drive'],['Urology'],https://images.ctfassets.net/pxcfulgsd9e2/13WPLA0U0DPEVP2PILldtQ/7f5bc691abfb9c2afe50b20fa384ce84/engel_dena_81417_2014.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
352,"Tammy Rouleau, NP","['5525 Grossmont Center Drive', '2929 Health Center Drive']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/5eLTPCXPYePbTE2O12z0Tu/877f04ae365e1a6133bb561a208b73b1/Tammy_Rouleau.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
353,"Matthew Zapala, MD",['8745 Aero Drive'],"['Pediatric radiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
354,"Deena Tajran, MD","['291 E Lexington Ave', '10737 Camino Ruiz']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/1vQOR51gKQyvcpQqTzRKtD/32a42bcef4543850f4480e1d3a25e22b/tajran_deena_67521_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
355,"Richard Tu, DPM","['10737 Camino Ruiz', '230 Prospect Pl', '4475 University Ave']",['Podiatry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
356,"Vijay Patel, MD",['3020 Childrens Way'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
357,"Lauren Hennein, MD",['3020 Childrens Way'],"['Ophthalmology', 'Pediatric ophthalmology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
358,"Ian Golding, MD",['3020 Childrens Way'],['Pediatric cardiology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
359,"Sanjeet Hegde, MD",['3020 Childrens Way'],"['Cardiology', 'Cardiovascular disease', 'Pediatric cardiology', 'Pediatrics']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
360,"Karim Mansour, MD",['8765 Aero Drive'],"['Hospital medicine', 'Internal medicine', 'Pediatrics']",https://images.ctfassets.net/pxcfulgsd9e2/7GTYpm0HIepbKsGEzCk6LU/b975f95ef424559a8698c04cb39dded5/Mansour_Karim_60050_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
361,"Kenneth Roth, MD",['8765 Aero Drive'],"['Hospital medicine', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/2xsKUXtYxKJOwfjM3ReUzz/2ef4e18b7c5b4c6eaa9e645691031a6b/roth_kenneth_54231_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
362,"Jeffrey Cohen, MD",['8765 Aero Drive'],"['Hospital medicine', 'Internal medicine', 'Pediatrics']",https://images.ctfassets.net/pxcfulgsd9e2/3HWcArLPiAj0hTf7PFbWrj/b8eead8d0c8566e5ac6c761998f99d56/Jeffrey_Cohen.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
363,"Grant Meyer, MD",['8765 Aero Drive'],"['Hospital medicine', 'Internal medicine', 'Pediatrics']",https://images.ctfassets.net/pxcfulgsd9e2/48JeErukS8ktpTVNyWgErz/60a4de47b72645b2410b29fec861cc26/meyer_grant_89407_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
364,"Jerome Stenehjem, MD",['8765 Aero Drive'],"['Pain medicine', 'Rehab/physical medicine']",https://images.ctfassets.net/pxcfulgsd9e2/5b8dJB1mrTVup8WBE9JYbu/913cb4b4640d1e10d70ba4ad71cb7700/stenehjem_jerome_54272_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
365,"Amy Magnusson, MD",['8765 Aero Dr'],"['Pain medicine', 'Rehab/physical medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
366,"Aaron Smith, MD",['8745 Aero Dr'],"['Interventional radiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/2FcEbFDTEItAereZxGtSWj/a673733f99ad5b4845c120d3e225c8c7/smith_aaron_89018_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
367,"Gregg Alzate, MD",[],['Radiology'],https://images.ctfassets.net/pxcfulgsd9e2/7kqiTDzaZQ6Cok4N98377/7fc868af135687d207060fa543780328/Dr._Greg_Alzalte.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
368,"Stephanie Powell, MD",['3030 Childrens Way'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
369,"Angela Moll, MD",[],['Pediatric ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
370,"Stephen Signer, MD",[],['Geriatric psychiatry'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
371,"Jusleen Ahluwalia, MD",['8765 Aero Drive'],['Dermatology'],https://images.ctfassets.net/pxcfulgsd9e2/4sQFkyUw4rWeOd2ZXelb7x/ae450796e7e817ee4ee8abde3cd978c8/ahluwalia_jusleen_90668_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
372,"Ci Ma, MD",['7850 Vista Hill Ave.'],['Psychiatry'],https://images.ctfassets.net/pxcfulgsd9e2/2eIg8Z0g6dERpjtUA3EbIx/6b3a7d218090303cd81f80678c585b1a/Dr._Ci_Ma.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
373,"Michelle Polich, MD","[""3020 Children's Way""]",['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
374,"Tung Lai, MD","['10737 Camino Ruiz', '6905 Linda Vista Road']","['Hospital medicine', 'Internal medicine']",https://images.ctfassets.net/pxcfulgsd9e2/4oaSPlpKSBEzgZjgPaoAfb/5fd124144a1d6a624a4f2fc9a10ec67b/lai_tung_66608_2013.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
375,"Viet Dao, MD","['2363 Ulric St', '4616 El Cajon Blvd']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7uqLHkvVYYz0iNFMIX06XT/beff474d6839a678e55143f7bdd32d47/dao_viet_79016_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
376,"Daniela Meshkat, MD","['7695 Cardinal Court', '6125 Paseo Del Norte', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/6bcOJnnkSi2bsDLxWdlguu/35ac7bf26286d74fa45877e1623a9381/meshkat_daniela_76970_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
377,"Anmar Mansour, MD",['7695 Cardinal Ct'],['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/3Jr9eUCYr9sp21NCj9UuzQ/a6cd07ede26446b6b106f07ad3bf6566/mansour_anmar_72214_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
378,"Kim Goodwin, MD","['7695 Cardinal Court', '6125 Paseo Del Norte', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4RIOyR84Ch1vNYZ93t6Xpy/fe734072cae767d4a4fe6d374fd5ab8e/goodwin_kim_66175_2019.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
379,"Craig Saffer, MD","['7695 Cardinal Court', '6125 Paseo Del Norte', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/2QFpOoJaC5O8Vl64IYWY3L/947ac9fd02709cfc72853935c2691878/saffer_craig_65770_2011.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
380,"Jennifer Kim, DO","['7695 Cardinal Court', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
381,"Ashlee Schlesier, MD","['7695 Cardinal Court', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/1jI7WGl3NSKP4nL8Q9ihLO/744e0f8ef69f384101e63e20d45bd3a2/schlesier_ashlee_92802_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
382,"Madison Fish, MD","['7695 Cardinal Court', '6125 Paseo Del Norte', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
383,"Kristin Engorn, MD","['7695 Cardinal Court', '6125 Paseo Del Norte', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/6vPbU7RMqycUxGVHVFAcuV/fc9395c2e661b75ae96ec6dc0190d5c9/engorn_kristin_89451_2020.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
384,"Ariel Shuckett, MD","['7695 Cardinal Court', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/3bseqWR2MduUbAxHSLr3my/1024a6b4bbaa4109209f8edf31bce0d4/shuckett_ariel_85270_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
385,"Lisa Underwood, DO","['7695 Cardinal Court', '8881 Fletcher Parkway']",['OBGYN'],https://images.ctfassets.net/pxcfulgsd9e2/37J5WjN8e9pKRW6MDjEifA/2fd166a9632d6cb2e127d4de8dbde31d/underwood_lisa_83470_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
386,"Robert Barone, MD",['7695 Cardinal Ct'],['Surgical oncology'],https://images.ctfassets.net/pxcfulgsd9e2/5kF7KKQmny021kYNaL3uhs/77317665c287b01d2ad2ce4bca24ad12/Barone_Robert_52861_2009.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
387,"Joshua Cohen, MD",['7695 Cardinal Ct'],['Gynecology'],https://images.ctfassets.net/pxcfulgsd9e2/BwazMdq8o9KHvYNC3tV3Q/e2e08ddfb1eac2cdef473db6e2d3f11f/cohen_joshua_51368_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
388,"Bradley Jacobsen, MD","['3231 Waring Ct', '7695 Cardinal Ct']",['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
389,"Kimia Menhaji, MD","['7695 Cardinal Court', '8881 Fletcher Parkway']",['Female Pelvic Reconstructive Surgery'],https://images.ctfassets.net/pxcfulgsd9e2/6S9w4LkXi9AzIKyFw4YrQD/baeaf2c606fcbbdcb2c5aebb8ffbc26d/menhaji_kimia_93207_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
390,"Vincent Nguyen, MD",['7695 Cardinal Ct'],['Ophthalmology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
391,"Sara Bahmanyar, MD, DDS","['7695 Cardinal Court', '3927 Waring Road']",['Oral and maxillofacial surgery'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
392,"Monica Jordan, MD",['2020 Genesee Ave.'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
393,"Daniel Duong, DO",['2020 Genesee Ave.'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7iRyJs8Gm61s2eXpV3M5A9/d0f8dbddc44257c58fe002c2ad6f6fb8/Daniel_Duong.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
394,"Nikita Mathew, DO",['2020 Genesee Ave.'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/36nmoB67kZbcG2mZvOFWeQ/0f511dded41e6e63e1a954133fdda530/Nikita_Mathew__DO.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
395,"Joshua Minuto, MD",['2020 Genesee Ave.'],['Infectious disease'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
396,"George Sakoulas, MD",['2020 Genesee Ave.'],['Infectious disease'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
397,"Joel Mata, MD",['2020 Genesee Ave.'],['Rehab/physical medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
398,"Mohan Krishnamoorthy, MD",['2020 Genesee Ave.'],['General surgery'],https://images.ctfassets.net/pxcfulgsd9e2/5udjYQapzkcSVCpBKqj4qM/d7eff0daed409d5e663155ddb83c715c/krishnamoorthy_mohan_71922_2012.jpg.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
399,"Mary DuQuette, MD",['2020 Genesee Ave.'],['Rehab/physical medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2LvRLUxRwFO4lbLtMFLIh8/0c658e1597d325e44da7b4da148ed6f1/duquette_mary_55969_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
400,"Christopher Goyne, MD","['525 Third Ave.', '2020 Genesee Ave.', '5525 Grossmont Center Drive']",['Neurology'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
401,"Ariella Goldblatt, MD",['2020 Genesee Ave.'],['Infectious disease'],https://images.ctfassets.net/pxcfulgsd9e2/5BzmJVevvbOVUTjjvmcTmj/faeedea2733d883655355e1c604c661b/goldblatt_arilella_94519_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
402,"Norihiro Yogo, MD",['2020 Genesee Ave.'],['Infectious disease'],https://images.ctfassets.net/pxcfulgsd9e2/69LQXzvZgAV1PkReCBXzbL/99f7b16168c4bf4123cb8665ce66b242/yogo_norihiro_85179_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
403,"Kelly Askim, DO",['2020 Genesee Ave.'],['Neurology'],https://images.ctfassets.net/pxcfulgsd9e2/20yzPGe8ZIY1k2b8PKNQuQ/635cc976a85ad9021f89096fcc3ab708/askim_kelly_78443_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
404,"Emily Gould, NP",['2020 Genesee Ave.'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/3Pcje3ZJat0arwXIKxsZ0C/cd299f0cc2c79498711ba85538580c98/Emily_Gould.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
405,"Yvonne Gollin, MD",['12264 El Camino Real'],"['Maternal fetal medicine', 'OBGYN']",https://images.ctfassets.net/pxcfulgsd9e2/OVOxX7JKHCwEB1hXGtTE8/043ff823a05425db3b9fc089a9778c64/gollin_yvonne_83411_2018.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
406,"David Dowling, MD",['12264 El Camino Real'],['Maternal fetal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/WAmlWRx6PRZiGb7OCxYw6/7d24f39549e3a98182a3725c8bc42f44/dowling_david_61447_2015.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
407,"Michelle Nguyen, MD",['12264 El Camino Real'],['Maternal fetal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
408,"Jennifer Ahn, MD",['12264 El Camino Real'],['Maternal fetal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/3w3V2ByvyTsi5NIoxAAn2A/17d4cce8398f8c06bec75c920c4edad8/ahn_jennifer_89178_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
409,"Daniel Corman, DO",['3705 Mission Blvd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
410,"Marshall Kong, MD",[],"['Diagnostic radiology', 'Radiology']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
411,"Pegah Mashayekhi, DO","['3230 Waring Court', '12395 El Camino Real', '1711 East Valley Parkway']",['Sleep medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
412,"Kim Ann V Dang, MD","['4000 Ruffin Road', '8851 Center Drive']",['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/2BDITMsurUf0GIMKhN3P8P/697f6900735d1ab0a67dd37cc808e8d9/ann-dang_kim_89547_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
413,"Sanjoy Sathpathy, MD",['9888 Carroll Centre Rd'],"['Child and adolescent psychiatry', 'Psychiatry']",https://images.ctfassets.net/pxcfulgsd9e2/22FxrgQcmOorzR13jkTQNq/7ce2ca49445393f5df7a46ef54f81c4f/sathpathy_sanjoy_71768_2016.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
414,"Christopher Glazener, MD","['3939 Ruffin Rd', '5555 Grossmont Center Drive']",['Pain medicine'],https://images.ctfassets.net/pxcfulgsd9e2/1oju1Z8wPyprpP3O2PY9o7/d707db4688815f4683c284226c516e31/glazener_christopher_51703_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
415,"James McSweeney, MD",['3704 Ruffin Rd'],"['Orthopedic surgery', 'Orthopedics - general']",https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
416,"Jeffrey Dysart, MD",['3880 Murphy Canyon Road'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/352DF1MrTdojdWrxkOZSOW/14a7ef88cb273aa9089c103772105779/dysart_jeffrey_62668_2012.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
417,"Jaafar Al-Dahwi, MD",['3880 Murphy Canyon Road'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/7CHqRGx676a6pJJa1mjCg/8de6c2c92634a3e58ab9ce02cd1c7c4e/dahwi-al_jaafar_92773_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
418,"Tam Tran, MD",['3880 Murphy Canyon Road'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4Hc4s4GSaIRBHaxXHml3mb/1a1876f90b2f876a81778eccdb5154ea/tran_tam_91273_2021.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
419,"Jim Turnage, MD",['3675 Ruffin Rd'],['Family medicine'],https://images.ctfassets.net/pxcfulgsd9e2/4vtfSBGmp3LQhKtvjw2JIC/d0f2094db56d33c832190f5e281156e5/Placeholder_image.png?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
420,"Amrit Ahluwalia, MD",[],['Sports medicine'],https://images.ctfassets.net/pxcfulgsd9e2/PCy8ioon3MMcGXKWQPqFz/f672edc5c95a29920eea57fefd1f819c/ahluwalia_amrit_95651_2023.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
421,"Rebecca Preziosi, MD",['12710 Carmel Country Road'],['Pediatrics'],https://images.ctfassets.net/pxcfulgsd9e2/5vIyTBy5GfCggZ1j2Y6hvY/7c4ab210aecbe3405e961c254ff735a8/preziosi_rebecca_74681_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
422,"Michelle Kang, DO",['12710 Carmel Country Road'],['Internal medicine'],https://images.ctfassets.net/pxcfulgsd9e2/5M7gcKn0kVRa5CTEleF7Ho/3c3599220ffe09b05174017a50470fa6/kang_michelle_94913_2022.jpg?f=face&fit=fill&fm=webp&h=2792&q=35&w=2792
